task_size_MB,cpu_cycles,deadline_s,channel_gain,iot_battery,label
215.9841107242287,700268921.2491856,0.830087444167467,0.7218270587835229,0.7690467239746348,0
218.16645557098633,651890493.6045153,0.7884017390983256,0.5369253200309643,0.9612981917062995,0
211.64134685403428,500913813.67144376,0.6910055030005162,0.839822178749009,0.4413315723421118,0
260.8144685056305,631855722.6650977,0.7463073421213458,0.9267640245140802,0.7653193140529232,0
192.89464739072335,687066140.3753685,0.781539498680591,0.24987181957838134,0.4776254839259758,0
250.74927490283295,585342619.2666068,0.7733360298882238,0.22621122607772365,0.6482444000616188,0
188.31937477028606,522702600.1834867,0.9332671216122626,0.7947803277107053,0.46726436727733417,0
254.50303822050452,512833754.0586987,0.9794740323751199,0.4865264123430515,0.786492622303026,0
219.75873526533013,509340147.573489,0.8918154051710779,0.7826228486639297,0.9242294180972008,0
269.75550966821584,831327535.6624889,0.834708214153473,0.5796804055306254,0.37722995806421206,0
234.33620108225642,529475331.6712934,0.8113853621297292,0.8299454890102862,0.8011155679380693,0
251.98396943317567,734058160.2043045,0.7466681824492367,0.3063854258504802,0.5729733570254982,0
191.55291082624396,715942673.06455,0.9811974342938525,0.21548207468451797,0.37420386045735726,0
211.97445099289237,616123173.8285112,0.9701003568289672,0.9793347223904856,0.6253716061322082,0
190.68154805042684,693931062.0629944,0.9165764553674433,0.7079037802206523,0.7808463271382046,0
275.11001501232994,697555162.326971,0.7285564558459898,0.2879777021324884,0.7119534133726981,0
239.8040252592382,792412453.5762868,0.9898808309607086,0.4043505690486141,0.9115677560808135,0
226.19487803935107,562682222.0546138,0.9027921479655652,0.831054978575557,0.9718777037619672,0
245.72043765625762,625292094.5774051,0.7134064717347829,0.3113136471007087,0.7930589798332046,0
228.5571383396273,515346723.02136135,0.8068469935612812,0.3846938578652774,0.5074093493851689,0
234.8765407820887,719658005.506481,0.7617678885380996,0.3849260304394493,0.341368109479406,0
265.797337807411,504829106.10315776,0.8287648143247512,0.6610546338172392,0.8518565694889431,0
226.68499312873422,559741004.3884779,0.7037447741346838,0.6985648954954304,0.8339544164954997,0
215.32435928876737,869325554.5370356,0.9186868713911653,0.45106292743411497,0.8106645996642479,0
243.79599860849365,627391168.4042468,0.9992751915555494,0.4871750667545464,0.6655284627687892,0
196.07126295979444,791956033.6171719,0.8978483960506797,0.20974834515073326,0.37468620502074057,0
