task_size_MB,cpu_cycles,deadline_s,channel_gain,iot_battery,label
170.62498282055503,552341291.1236465,1.4660771790875389,0.9162946412284674,0.706327703915981,0
152.99425770105233,1138453544.6097245,1.149082705762651,0.25947584968732623,0.9454493620607194,1
101.55659718568158,578292361.0708362,1.3497729872149997,0.7395322685545052,0.6052719192138798,1
122.3271758608353,1322136592.6378574,1.1963226609778512,0.32308486549225307,0.883121455347587,1
107.34125314981465,1723702147.6907291,1.137708522809612,0.38444053239175346,0.5647900588814455,1
148.5322231737802,1228294443.1789706,1.1074376722767245,0.7133673711461395,0.7797752123215036,1
175.382108083005,957650679.4242607,1.3380744520635321,0.6813188724917488,0.9862300474512133,1
194.65448556563533,710500853.760604,1.0417096225839537,0.6273908687631025,0.5861095412896831,0
112.06556313757802,503516552.2335752,0.9218888982746655,0.4140462791742323,0.9455799701787939,0
109.89527134349096,639229609.395114,0.9999621049021972,0.9763779169198228,0.7635110228958274,1
122.31130615956836,693041653.8000382,1.2099213196509315,0.40298410766389675,0.6326565034438503,1
132.42983541217382,684137663.4060236,0.6861930739436373,0.3269781903890602,0.4572341361274491,0
137.5814992462233,810998194.4278419,1.0564451954851464,0.9327988508119116,0.33528136629372735,1
176.14000064305367,686064560.1993911,1.3482542818271988,0.8102515222130002,0.7244486805766048,0
186.81961151006237,1569926833.1775746,1.3974591829543774,0.6756191594548191,0.4324221314827222,1
148.53591845240015,886508610.0087891,1.4263616102875138,0.4456773489081511,0.7140801940323811,1
141.34148052057992,633521438.6174501,0.7218007630767196,0.3275901950072546,0.5871486359657863,0
147.39485006579855,906661815.3953844,1.388923364454643,0.269197449207776,0.6022695806501428,1
159.8067611644514,986167283.2188704,1.3433488379541285,0.8845478632805268,0.5317414171838266,1
167.07391557265163,544059204.759395,1.3483342139482288,0.7313197856033125,0.6013403763340126,0
162.1185092703125,537512367.6140814,1.1572641856229482,0.5436862725656844,0.8610597298876346,0
106.2603607593025,646425222.939193,0.7249557499858096,0.6402584564136324,0.6901742836066196,0
105.98055045073983,625311753.5092824,1.3182282488318784,0.6331599576554068,0.6929074126305674,1
142.67857984105638,1220400096.4766393,1.4811463678509447,0.7667344979673443,0.8215796107902389,1
104.71790450372038,1752955651.6867275,1.2376280800155683,0.31115522084649894,0.5198191394513413,1
167.35947141924285,507640043.62266177,1.1783707875644276,0.577493038939307,0.8017789005581311,0
193.77506249912264,1181255899.7448835,1.381041048674875,0.7143145183822817,0.8405268081418469,1
164.254981199143,1841010149.0258443,1.3779041299100698,0.33505718899344905,0.6696752486513806,1
139.20707160393994,806576780.9758129,0.8398140551653447,0.45716936437268885,0.895333662627674,0
132.04057239563753,1386045237.056428,1.3921527966050815,0.6966640857683357,0.9697610302545054,1
103.36159536192528,1935097938.3771951,1.4504724390089203,0.6075605541907275,0.9118101766308095,1
155.1281882177913,1863930503.0447407,1.4995355051590389,0.8923009170124032,0.3258332822267782,1
117.2490591814033,518665928.4322238,0.9908569866487803,0.35255972614500397,0.5445495807579501,0
173.4346742179103,761266097.5373939,0.8016677614934276,0.4505880724610296,0.7322291068305953,0
127.11754941337372,501461994.5213078,1.0347759256875824,0.9001557811570537,0.3620485935723284,0
134.5998863023316,1006365525.7236681,1.078280401712664,0.41095311595220674,0.8436092885971225,1
144.38817760122663,1721042322.4104805,1.2174288762899685,0.5903298376426278,0.6910814015740185,1
158.5345359699726,1577490889.190702,1.3900469463677867,0.8870461596205621,0.8307412080515475,1
138.523482544385,1713848624.3551006,1.4735405715831607,0.4585973062966317,0.7603724762767186,1
136.1606987443,1899268336.0020099,1.3303196605960554,0.20881394816934107,0.5615192948227534,1
164.17793640344564,1532002393.7759812,1.4092997891452204,0.6047263371004505,0.6790358963647907,1
180.44129224086697,855700712.6600277,0.9914142962800547,0.8240645541978779,0.820113939116504,0
153.95736821790908,683057110.8810052,0.9617158440458674,0.8916903063423685,0.8728667090285542,0
120.21565143278515,606448930.7516438,0.7424533681344391,0.837124968083292,0.36198749587903284,0
165.56076760673085,1041510861.5009971,1.4848384980503395,0.6762756832518795,0.8520601123034881,1
164.56066796035253,1306477304.0740185,1.2659923641208952,0.9128852731423505,0.45506628143878125,1
104.16280396334557,597760788.6701207,1.252603686866914,0.6606594516357773,0.963906096746106,1
173.60101018241483,785372582.1978362,1.4528459328203431,0.9876821977542527,0.5891176512939859,0
192.43798276734015,878757962.9516338,1.117012441694538,0.8941438893596785,0.8811713152578362,0
158.93529316507625,617913964.2825898,1.2312191613357384,0.3088350489982312,0.979131649788074,0
145.05259217117566,636989204.9238424,1.0078847862267404,0.8067640493739352,0.9433241801672017,0
117.93146208392426,1128508510.71863,1.3418922045795332,0.596005925611761,0.5449201556371069,1
167.6430201672218,1390030925.4987695,1.474824620326789,0.8855083008421054,0.36620448117606513,1
182.7692413748159,767970039.0138997,0.7714149967594944,0.36204381089713034,0.5744561473484654,0
137.88331690531618,1136921068.7133646,1.4379959606755972,0.2889118733956739,0.6302515986630625,1
127.633582906588,502579003.08605254,0.5893029140035981,0.5149234109019194,0.8439934938079487,0
196.54300692900583,1241044638.9888487,1.499844344267773,0.23409018490579517,0.31716546769251824,1
141.72204512950935,1023580612.8553216,1.381206805573785,0.4805118869588353,0.5852154383546062,1
131.8078546915214,713144077.6940476,1.2496305887820982,0.7837787717589915,0.810395700040063,1
107.12750683929643,1300072973.945355,1.331132346441172,0.9038355234410769,0.4866057941192553,1
107.90305411361166,883247210.6831894,1.0897429124371003,0.7001947414137364,0.7551913638437193,1
132.55835179816003,1639402888.078795,1.4986858014547617,0.4959269693214333,0.5304224676304514,1
136.90366915155727,846838275.5265875,0.8747876955920808,0.5603992806673437,0.8394460625715621,0
131.5534462905932,749930409.7224724,1.0865817558217803,0.5117381885258367,0.5675792795658143,1
131.16267703688328,971423733.070346,1.4286440682535275,0.22456965988724048,0.339462235992218,1
188.81701305298617,832782870.9685819,1.1011641862328874,0.5248484894184356,0.43475035658086214,0
113.2070868761288,1720353215.7344964,1.3632589743044754,0.49721099285038,0.7854466823790169,1
126.65504433590786,1362537018.792285,1.0600041157676132,0.2968213916464252,0.951573541116091,1
166.15739044337343,1812986568.229448,1.3520891168610152,0.4226824461983591,0.7087986323082311,1
123.03697114819563,516032779.7339323,1.4120700549366383,0.7381572834646613,0.3820098341582606,0
137.94910594731294,917993834.51313,1.316290798757941,0.7573585352503434,0.37689940433419544,1
100.66269830279904,1729778563.1962078,1.4332157403272996,0.9694801769451964,0.38328055737363037,1
139.10854520429498,683481916.4692575,1.4343433861977306,0.5617835434110924,0.9369209445453279,1
145.40960921880372,636194511.3473265,0.857348189751293,0.9771421337476218,0.9135597862683238,0
159.55831298918199,1303969944.2685242,1.2710312040070724,0.9485016294503812,0.8931462437223856,1
111.08926456770982,1184514256.7552104,0.9394027529997044,0.7586603378188033,0.48859936230321527,1
140.07726749342706,737602696.9930058,1.2873717573571861,0.7543459816907092,0.7649332483320908,1
190.14691747506092,1123153515.1817036,1.1408549860380093,0.5700785230205943,0.30957147953232944,0
158.35632289292624,1704851160.0111816,1.3329149601445367,0.41476637741908756,0.5008889303663361,1
128.41667562390768,741210110.9964726,1.1241180866251224,0.3171957796324214,0.5787021900012792,1
154.26651227449014,1515916666.0726109,1.4673338752657274,0.8537110531334313,0.5756615674265977,1
182.870046575656,921014320.0728418,1.1786773549341427,0.36489586932258294,0.6057596829058582,0
161.40901997738501,1717782919.8779104,1.4311042841659884,0.9837856584241129,0.8924891273503255,1
119.19072976987441,1775872665.7482567,1.085594761602668,0.4989009397128724,0.5120560695632707,1
172.13651384149514,1145608391.6443927,1.363374599855945,0.9567366896842395,0.9233489123948917,1
104.46491993457829,562168253.4381267,1.3169775729915654,0.30573944110506734,0.9207475329863699,1
121.36799999516823,743977872.0776553,1.2959868520202615,0.31435000536487545,0.6395437202557058,1
159.7825719141697,506743067.15116674,1.3230224215968573,0.7255374182492318,0.31103735931501836,0
199.5461232132743,880795473.3377936,0.9782631026016715,0.5196190359720647,0.7899742354681336,0
163.447482050008,1181545807.1560287,1.4298142530291953,0.9221839783501584,0.39120093835714637,1
145.43670099975583,510288398.8713641,1.088559901768502,0.8904362289820915,0.7376013251400287,0
132.0100235051625,1877076292.7139773,1.3552352222753326,0.9054734966315787,0.8178080527664369,1
108.65361982005987,1374909867.7146173,1.0555329158044806,0.9450542255001517,0.8611860045423303,1
108.0130266153032,755054877.9802786,0.9145328574205404,0.5549785411409519,0.9360336897056092,1
163.31260392519167,1358494577.6163454,1.2171488084915083,0.25292839582901716,0.6694691969051774,1
186.2558761920588,1091123529.4879398,1.4482052094169129,0.8095713508962079,0.9036901986162449,1
157.10291993210907,854441569.5407218,1.4482208115403559,0.5565583549119453,0.7392065309126038,1
166.54330367316177,839406444.2972116,1.4868575290158292,0.9691799936012397,0.7227573057872213,1
105.35373842187369,849413125.6633763,1.0139630353145523,0.4893331287971336,0.8774771346000905,1
192.70807077120975,1262515121.7737567,1.4122084826577368,0.6791524408052958,0.54113962064734,1
198.91896777713856,600979593.2095121,1.4243252647800786,0.5352036682347516,0.8541638199181674,0
109.22058151109226,628691783.6150204,1.1732136141167984,0.9991838744559505,0.8426081799232987,1
167.8759811060965,1354726139.7371788,1.4404094478370082,0.5166892251703065,0.644861452373271,1
117.31730377620458,1657791232.5555644,1.4831350574438198,0.9826291714027051,0.6341996691834099,1
152.94873863833263,949358984.3805785,1.4706775524149056,0.29239801032440593,0.8445554665709334,1
147.4301539428797,855991999.9426658,1.057372996664994,0.6930825679789377,0.47819401130325934,1
145.365649263848,1476612475.4241495,1.4078624645346416,0.27160427602022835,0.9282921419283174,1
113.35814987569894,1240182093.856542,1.3804068338108668,0.9360804966713587,0.8534951846429166,1
191.85669220306318,858483167.5215126,1.3477711418977507,0.48631162752125684,0.9099531544570363,0
194.24748198542437,738859894.2203605,1.4999347015047626,0.27192782262591475,0.6747617437757817,0
120.73484646457395,1221410473.9931922,1.263477033504631,0.58305549026893,0.89938062602934,1
170.5773617894974,1267075502.6239634,1.4428021001485818,0.8472519329865589,0.9653359550582841,1
100.46864072120977,1715835219.4308975,1.392858030900995,0.6469323236215885,0.6121035081270874,1
187.86252626720005,576993961.1575792,1.3481855236388856,0.7660713454168169,0.7215412837257953,0
125.76870539912329,1361695711.831314,1.0424577792745724,0.46018266318000417,0.7483045109400515,1
117.32573328476435,547661877.1177106,0.8641745855789457,0.8554175298783628,0.816539974838979,1
103.21387593736723,1716781594.2447982,1.0573018416574271,0.4359109610516681,0.647535015615686,1
153.3717359019157,1435299704.0467367,1.478842250524338,0.7855723038434552,0.4385647723971497,1
196.33716660756846,874480375.5819359,0.9910923551282619,0.8620811503907735,0.6628805287739741,0
122.20495645236967,737185981.871161,1.364733153315169,0.9835303055596534,0.8876526004504963,1
156.83629786830866,515279520.07733375,1.2953743169003258,0.939225818582643,0.6669638738998147,0
179.36699316007525,1027354619.2188654,1.434872232809334,0.20465970467568592,0.574949485897849,1
127.66678745052201,1478849631.100836,1.16160356600244,0.9738977082796232,0.9660942439646811,1
127.29074251926419,1318487419.99298,1.160617926914565,0.44816991335604917,0.7313768206508748,1
117.17890771071447,1409327637.1300423,1.252894658624426,0.7663449199094776,0.35526950786116585,1
111.59630175233872,1271302819.1588554,1.2934935233828844,0.38546963807682033,0.6902852219845267,1
102.27890667600845,1012801435.7007692,0.9649017916130328,0.6175892008114581,0.7739267982467062,1
159.32762093509135,1054336255.2861402,1.0615503038621599,0.2644169622017962,0.6369636045725622,0
183.24747852171402,533754377.6317337,1.4321926708065618,0.7817316111720305,0.45199292493860355,0
169.3023225861891,1355287270.7437258,1.4176449731020977,0.7536085512200146,0.6003268510094063,1
115.73251404737411,1692999276.6341207,1.4711748393059625,0.8360477400408932,0.7984294338967288,1
189.7486969776553,1569994763.5481937,1.4689826775358017,0.5749063139722224,0.8130439528703843,1
158.19627648268434,705191293.811336,0.7518223448422425,0.4963597023877997,0.46817211431631556,0
108.70800406123584,502600977.29800624,0.8913728447775645,0.32821584346534616,0.9883791107219744,1
174.63845991257085,1465145897.797014,1.4574057697948999,0.4907548056328634,0.8203905411740764,1
